compound,d_eform,d_edec,d_eps,d_slme,pass
Na0.5K1Rb0.5Zn1Zr1Se4_kesterite,3.703124962228799e-08,2.962500005310176e-07,0.0,0.0,True
Na0.5K1Rb0.5Zn1Zr1Se4_stannite,3.281250071651698e-08,2.6250000217942215e-07,3.333333342681044e-08,0.0,True
Na0.5K1Rb0.5Zn1Zr1Te4_stannite,2.2343749961351023e-08,1.7874999969080818e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Ba1Ge1S4_stannite,4.3281250139415306e-08,3.4625000466803613e-07,4.440892098500626e-16,0.0,True
Na0.5Rb0.5Ag1Ba1Ge1Se4_stannite,5.859374940797579e-08,4.6874999526380634e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Ag1Ca0.5Ba0.5Sn1S1Se2Te1_stannite,6.359375070985607e-08,5.087499985734212e-07,0.0,0.0,True
Na0.5Rb0.5Ag1Ca0.5Sr0.5Ge1S2Se1Te1_kesterite,3.171874984886358e-08,2.5374999523819497e-07,0.0,0.0,True
Na0.5Rb0.5Ag1Ca1Ge1S4_kesterite,7.437499993656616e-08,5.950000030452429e-07,3.333333342681044e-08,,False
Na0.5Rb0.5Ag1Ca1Ge1S4_stannite,1.2968750073838464e-08,1.0374999703799404e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Ca1Ge1Se4_stannite,7.625000009170435e-08,6.100000007336348e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Ca1Sn1S4_kesterite,7.781249999894158e-08,6.224999964388189e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Ca1Sn1S4_stannite,4.687499721711674e-09,3.750000132640707e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Ca1Zr1Se4_kesterite,6.0937499490876235e-09,4.8750003145414667e-08,0.0,0.0,True
Na0.5Rb0.5Ag1Cd1Ge1S4_stannite,3.312500096441795e-08,2.650000041626299e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Ag1Cd1Ge1Se4_kesterite,6.609374869626095e-08,5.287500002282286e-07,0.0,0.0,True
Na0.5Rb0.5Ag1Cd1Ge1Te4_kesterite,2.2656249765162784e-08,1.8124999812130227e-07,0.0,,False
Na0.5Rb0.5Ag1Cd1Ge1Te4_stannite,1.687500006397613e-08,1.3500000051180905e-07,0.0,0.1051000000000002,False
Na0.5Rb0.5Ag1Cd1Sn1S4_kesterite,4.203125092416826e-08,3.362500038406324e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Cd1Sn1Se4_kesterite,7.343750052513087e-08,5.87500004201047e-07,0.0,0.0,True
Na0.5Rb0.5Ag1Cd1Sn1Se4_stannite,4.593750002612751e-08,3.6750000020902007e-07,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Ag1Cd1Zr1S4_kesterite,1.343750044568992e-08,1.0750000001280569e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Ag1Cd1Zr1S4_stannite,4.4687500366791255e-08,3.5749999938161636e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Ag1Cd1Zr1Se4_kesterite,7.515625055631858e-08,6.01250000897835e-07,0.0,0.0,True
Na0.5Rb0.5Ag1Mg0.5Sr0.5Sn0.5Ge0.5S2Te2_kesterite,6.734374924377562e-08,5.387500010556323e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Ag1Mg0.5Sr0.5Sn0.5Ge0.5S2Te2_stannite,1.624999867999577e-08,1.2999999654539351e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Ag1Mg1Ge1S4_stannite,9.68749924723511e-09,7.749999753059456e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Mg1Ge1Se4_kesterite,6.828125043156774e-08,5.462499998998283e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Mg1Ge1Se4_stannite,7.281250047341814e-08,5.825000002346314e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Mg1Sn1S4_kesterite,3.4062499043585603e-08,2.724999959013985e-07,3.333333387089965e-08,0.0,True
Na0.5Rb0.5Ag1Mg1Sn1S4_stannite,2.140625054991574e-08,1.7125000084661224e-07,3.333333387089965e-08,0.0,True
Na0.5Rb0.5Ag1Mg1Zr1S4_kesterite,3.562500117126888e-08,2.8500000581743734e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Ag1Mg1Zr1Se4_kesterite,3.281249982833856e-08,2.6250000217942215e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Sr0.5Ba0.5Ge1S1Se2Te1_kesterite,5.4062498922036184e-08,4.3249999492900315e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Sr0.5Ba0.5Ge1S3Se1_kesterite,1.0937500682928203e-08,8.750000546342562e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Ag1Sr0.5Ba0.5Ge1S3Se1_stannite,4.546874965427605e-08,3.637499972342084e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Ag1Sr1Zr1S4_kesterite,1.5781249640411943e-08,1.2625000067600922e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Ag1Sr1Zr1Se4_kesterite,6.640624983234034e-08,5.31249995106009e-07,3.333333342681044e-08,,False
Na0.5Rb0.5Ag1Zn1Sn1S4_stannite,9.68749924723511e-09,7.749999753059456e-08,0.0,0.0,True
Na0.5Rb0.5Ag1Zn1Sn1Se4_kesterite,7.359375020499215e-08,5.887500051926509e-07,3.333333431498886e-08,0.0,True
Na0.5Rb0.5Ag1Zn1Sn1Se4_stannite,1.2499987711578342e-09,9.999993721976352e-09,3.333333342681044e-08,0.0022999999999981924,True
Na0.5Rb0.5Ag1Zn1Sn1Te4_kesterite,5.843750017220373e-08,4.675000013776298e-07,3.333333431498886e-08,0.0,True
Na0.5Rb0.5Ag1Zn1Sn1Te4_stannite,3.968749950900019e-08,3.174999996247152e-07,0.0,0.0813000000000006,False
Na0.5Rb0.5Ag1Zn1Zr1Se4_kesterite,3.4062499043585603e-08,2.724999959013985e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Al0.5In0.5S1Te1_kesterite,2.828125023057737e-08,1.1312500447502316e-07,4.440892098500626e-16,0.0,True
Na0.5Rb0.5Al0.5In0.5S1Te1_stannite,3.343750076822971e-08,1.3374999952020517e-07,0.0,0.0,True
Na0.5Rb0.5Al0.5In0.5S2_kesterite,5.796874980035227e-08,2.3187499920140908e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Al0.5In0.5Se1Te1_kesterite,6.4062497528993845e-09,2.562499545888386e-08,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Al0.5In0.5Se1Te1_stannite,6.56249943276066e-09,2.62499959546858e-08,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Al0.5In0.5Se2_kesterite,3.406249948767481e-08,1.3624999795069925e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Al0.5In0.5Se2_stannite,4.374999917899913e-09,1.7499999671599653e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Al0.5In0.5Te2_kesterite,2.687500000320142e-08,1.0750000001280569e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Al0.5In0.5Te2_stannite,5.8906249655876763e-08,2.3562499862350705e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Ca1Ge1S4_stannite,4.3281251027593726e-08,3.4624999756260877e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Cd1Ge1S4_stannite,3.8125000489941385e-08,3.050000003668174e-07,0.0,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Cd1Sn1S4_stannite,4.140624909609869e-08,3.312499998742169e-07,0.0,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Cd1Sn1Se4_stannite,2.5312500540053406e-08,2.0250000432042725e-07,0.0,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Cd1Zr1S4_stannite,6.921875028709223e-08,5.537499987440242e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Cd1Zr1Se4_stannite,5.874999997601549e-08,4.700000033608376e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Mg0.5Ba0.5Sn1S2Se1Te1_kesterite,2.4999999403974016e-08,1.9999999523179213e-07,0.0,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Mg1Ge1S4_stannite,1.484375067306587e-08,1.1874999472638592e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Mg1Ge1Se4_stannite,6.078125069919338e-08,4.862500020408334e-07,3.333333342681044e-08,,False
Na0.5Rb0.5Cs0.5Ag0.5Mg1Sn1S4_kesterite,2.0312493909102614e-09,1.624999867999577e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Mg1Sn1S4_stannite,2.7031250571241117e-08,2.1625000101721525e-07,4.440892098500626e-16,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Mg1Sn1Se4_stannite,7.031250248701326e-09,5.625000198961061e-08,0.0,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Mg1Zr1Se4_stannite,2.203125015753926e-08,1.7624999770760041e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Sr1Ge1S4_stannite,4.218751126217057e-09,3.374999835159542e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Zn1Ge1S4_stannite,6.921874939891381e-08,5.537500058494516e-07,4.440892098500626e-16,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Zn1Ge1Se4_stannite,6.14062503068169e-08,4.912500060072489e-07,3.333333298272123e-08,,False
Na0.5Rb0.5Cs0.5Ag0.5Zn1Sn1S4_kesterite,7.453124961642743e-08,5.962500111422742e-07,3.333333387089965e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Zn1Sn1S4_stannite,5.625000021325377e-09,4.49999859597483e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Zn1Sn1Se4_stannite,7.234374965747747e-08,5.787499972598198e-07,0.0,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Zn1Sn1Te4_stannite,7.281250002932893e-08,5.825000002346314e-07,3.333333253863202e-08,1.1804999999999994,False
Na0.5Rb0.5Cs0.5Ag0.5Zn1Zr1S4_stannite,5.624999888098614e-08,4.499999946006028e-07,4.440892098500626e-16,0.0,True
Na0.5Rb0.5Cs0.5Ag0.5Zn1Zr1Se4_kesterite,2.4999997627617176e-09,2.000000165480742e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Ba1Sn1S3Se1_stannite,4.000000064507958e-08,3.2000000516063665e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Ca1Ge1S1Se3_kesterite,2.5468750664003892e-08,2.0375000531203113e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Ca1Ge1S4_stannite,7.078124975024025e-08,5.662500015546357e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Ca1Sn1S4_stannite,6.796875018366677e-08,5.437499979166205e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Ca1Sn1Te4_stannite,7.671874957537739e-08,6.137500001557328e-07,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Cd1Ge1S4_stannite,1.9843749310410885e-08,1.5874999803600076e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Cd1Sn1S4_stannite,5.9218750347866944e-08,4.737499992302219e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Cd1Sn1Se4_stannite,1.6093749888312914e-08,1.28750002659217e-07,3.333333431498886e-08,,False
Na0.5Rb0.5Cs0.5Cu0.5Cd1Zr1S4_stannite,7.062500051446818e-08,5.650000005630318e-07,0.0,,False
Na0.5Rb0.5Cs0.5Cu0.5Cd1Zr1Se4_stannite,2.5312500095964197e-08,2.0250000432042725e-07,0.0,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Cd1Zr1Te4_stannite,2.312500013701424e-08,1.850000046488276e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Mg0.5Zn0.5Sn0.5Ge0.5Se1Te3_kesterite,5.6249999991209165e-08,4.5000000170603016e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Mg1Ge1S4_stannite,4.546875098654368e-08,3.637500043396358e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Mg1Ge1Se4_stannite,6.468750024524184e-08,5.17499998409221e-07,3.333333387089965e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Mg1Sn1S4_stannite,2.9062500406240588e-08,2.3249999969721102e-07,4.440892098500626e-16,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Mg1Sn1Se4_stannite,7.812492874847976e-10,6.24999785259206e-09,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Mg1Zr1S4_stannite,3.125006919901807e-10,2.500001983207767e-09,0.0,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Mg1Zr1Se4_stannite,2.031250057044076e-08,1.625000010108124e-07,0.0,,False
Na0.5Rb0.5Cs0.5Cu0.5Mg1Zr1Te4_stannite,3.968749906491098e-08,3.174999960720015e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Zn1Ge1Se4_stannite,3.890625022151539e-08,3.112500053248368e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Zn1Sn1S4_stannite,3.421875049980372e-08,2.7375000399842975e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Zn1Sn1Se4_stannite,2.4374999796350494e-08,1.9499999837080395e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Zn1Sn1Te4_stannite,3.5000000231377726e-08,2.800000018510218e-07,1.7763568394002505e-15,0.11319999999999997,False
Na0.5Rb0.5Cs0.5Cu0.5Zn1Zr1S4_stannite,6.874999991524078e-08,5.499999957692125e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Zn1Zr1Se4_stannite,6.734375057604325e-08,5.387500010556323e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs0.5Cu0.5Zn1Zr1Te4_stannite,6.843749966733981e-08,5.474999937860048e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs1Ca1Ge1S3Te1_stannite,3.3593750004001777e-08,2.687500000320142e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs1Ca1Ge1S4_stannite,2.96874995697749e-08,2.374999965581992e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cs1Ca1Ge1Se4_stannite,5.42187503782543e-08,4.337500030260344e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs1Cd1Zr1S4_stannite,3.703125051046641e-08,2.962500005310176e-07,0.0,0.0,True
Na0.5Rb0.5Cs1Cd1Zr1Se4_stannite,7.499999288285153e-09,5.99999978589949e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs1Mg0.5Ca0.5Ge1S1Se2Te1_kesterite,2.0624999041984893e-08,1.6499999588859282e-07,0.0,0.0,True
Na0.5Rb0.5Cs1Mg1Ge1S4_stannite,7.74999997510406e-08,6.200000015610385e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs1Mg1Zr1S4_kesterite,3.562499895082283e-08,2.8499999871201e-07,3.333333387089965e-08,0.0,True
Na0.5Rb0.5Cs1Zn1Ge1S4_kesterite,5.218750009916562e-08,4.1749999724061126e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cs1Zn1Zr1S4_stannite,3.734375075836738e-08,2.9875000251422534e-07,4.440892098500626e-16,0.0,True
Na0.5Rb0.5Cs1Zn1Zr1Se4_kesterite,2.312499924883582e-08,1.8499999754340024e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cs1Zn1Zr1Se4_stannite,2.656250108756808e-08,2.1250000514783096e-07,3.333333431498886e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Ba1Ge1Se4_stannite,5.625000021325377e-08,4.5000000170603016e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Ba1Sn1Se4_stannite,1.7343750879916797e-08,1.387500034866207e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Ba1Zr1Se4_kesterite,5.109374923151222e-08,4.0874999740481144e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Ca0.5Cd0.5Ge1Se4_kesterite,3.562500028309046e-08,2.8499999871201e-07,3.333333342681044e-08,,False
Na0.5Rb0.5Cu0.5Ag0.5Ca0.5Cd0.5Ge1Se4_stannite,7.031250026656721e-08,5.625000056852514e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Ca1Sn0.5Ge0.5Te4_kesterite,6.234374883007376e-08,4.987499977460175e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Ca1Sn1Se4_kesterite,7.703125026736757e-08,6.162499985862269e-07,0.0,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Ca1Sn1Te4_kesterite,7.562500003999162e-08,6.049999967672193e-07,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Ca1Zr1S4_stannite,3.2968748620021415e-08,2.637499960655987e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Cd1Ge1Se4_kesterite,2.9062499518062168e-08,2.3249999969721102e-07,4.440892098500626e-16,,False
Na0.5Rb0.5Cu0.5Ag0.5Cd1Ge1Se4_stannite,5.1562500491542096e-08,4.125000003796231e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Cd1Ge1Te4_stannite,3.2968749952289045e-08,2.6374999961831236e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Cd1Sn1Se4_kesterite,1.4687500549115384e-08,1.175000008402094e-07,3.333333431498886e-08,,False
Na0.5Rb0.5Cu0.5Ag0.5Cd1Sn1Se4_stannite,2.8906251170468522e-08,2.312500058110345e-07,0.0,0.01529999999999987,False
Na0.5Rb0.5Cu0.5Ag0.5Cd1Sn1Te4_kesterite,4.8124999540988256e-08,3.849999998806197e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Cd1Sn1Te4_stannite,6.56249943276066e-09,5.249999901479896e-08,3.333333431498886e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Cd1Zr1S4_stannite,1.3906249041184537e-08,1.1124999588218998e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Cd1Zr1Se4_stannite,1.656249937198595e-08,1.3249999852860128e-07,0.0,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg0.5Ba0.5Ge1S2Te2_stannite,6.171875011062866e-08,4.937500008850293e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Ge1S4_stannite,5.2968749830739625e-08,4.237499950932033e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Ge1Se4_kesterite,6.343750058590558e-08,5.075000046872447e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Sn1S4_stannite,2.859375003438913e-08,2.2875000382782673e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Se4_kesterite,3.453124985952627e-08,2.7624999887621016e-07,3.333333431498886e-08,,False
Na0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Se4_stannite,3.890624977742618e-08,3.1124999821940946e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Sn1Te4_kesterite,4.9218750408641654e-08,3.9374999971641955e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Zr1S4_kesterite,3.9843750077039886e-08,3.1875000416903276e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Zr1Se4_kesterite,7.187500061789365e-08,5.750000013904355e-07,0.0,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Zr1Se4_stannite,3.046874974543812e-08,2.4374999441079126e-07,0.0,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Zr1Te4_kesterite,3.6718749374387016e-08,2.937499985478098e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Mg1Zr1Te4_stannite,8.906249515661102e-09,7.12499996780025e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Sr0.5Ba0.5Sn0.5Ge0.5S1Te3_kesterite,4.890624971665147e-08,3.912499977332118e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Sr0.5Ba0.5Sn0.5Ge0.5S1Te3_stannite,1.6093749444223704e-08,1.2874999555378963e-07,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Sr1Ge1S4_stannite,2.109374941383635e-08,1.6874999886340447e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Sr1Ge1Se4_stannite,1.1093749918700269e-08,8.874999934960215e-08,4.440892098500626e-16,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Zn1Ge1S4_stannite,6.656249995629082e-08,5.325000032030403e-07,3.333333342681044e-08,,False
Na0.5Rb0.5Cu0.5Ag0.5Zn1Ge1Se4_kesterite,1.4375001189392833e-08,1.1500000596242899e-07,3.333333342681044e-08,,False
Na0.5Rb0.5Cu0.5Ag0.5Zn1Ge1Se4_stannite,3.8437499849663936e-08,3.0750000235002517e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Zn1Sn1S3Te1_kesterite,1.62500000122634e-08,1.2999999654539351e-07,0.0,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Zn1Sn1S4_stannite,1.6406249248035465e-08,1.312499975369974e-07,0.0,,False
Na0.5Rb0.5Cu0.5Ag0.5Zn1Sn1Se4_kesterite,7.0312499822478e-08,5.62499998579824e-07,0.0,,False
Na0.5Rb0.5Cu0.5Ag0.5Zn1Sn1Se4_stannite,2.171874990963829e-08,1.7375000282982e-07,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Zn1Sn1Te4_kesterite,5.3281250078640596e-08,4.2625000062912477e-07,3.333333431498886e-08,0.0,True
Na0.5Rb0.5Cu0.5Ag0.5Zn1Zr1Se4_kesterite,5.7499999872590024e-08,4.599999954280065e-07,3.333333342681044e-08,,False
Na0.5Rb0.5Cu0.5Ag0.5Zn1Zr1Te4_kesterite,5.6406249004936626e-08,4.512499955922067e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu1Ca1Ge1S4_kesterite,5.828125049234245e-08,4.6625000038602593e-07,0.0,0.0,True
Na0.5Rb0.5Cu1Ca1Ge1Te4_kesterite,2.0156250002401066e-08,1.6125000001920853e-07,3.333333253863202e-08,0.012699999999998823,False
Na0.5Rb0.5Cu1Ca1Sn1Se4_kesterite,4.906250072878038e-08,3.92500005830243e-07,0.0,0.0,True
Na0.5Rb0.5Cu1Ca1Zr1Se4_kesterite,2.031250279088681e-09,1.6250005785423127e-08,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Cu1Cd1Ge1S4_kesterite,3.4062498599496394e-08,2.724999959013985e-07,3.333333431498886e-08,,False
Na0.5Rb0.5Cu1Cd1Ge1Se4_kesterite,1.859375098334226e-08,1.487500043140244e-07,3.333333342681044e-08,,False
Na0.5Rb0.5Cu1Cd1Ge1Se4_stannite,4.249999951966288e-08,3.399999997100167e-07,0.0,,False
Na0.5Rb0.5Cu1Cd1Sn1Se4_kesterite,3.1249999032922915e-08,2.499999993688107e-07,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Cu1Cd1Sn1Te4_stannite,1.0468749866987537e-08,8.37499989359003e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu1Cd1Zr1S4_kesterite,7.656249412235638e-09,6.124999885059879e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu1Cd1Zr1S4_stannite,5.2343749334937684e-08,4.1874999823221515e-07,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Cu1Cd1Zr1Se4_kesterite,1.0312500631215471e-08,8.250000149701009e-08,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu1Cd1Zr1Se4_stannite,3.000000026176508e-08,2.3999999854140697e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu1Mg0.5Ba0.5Sn0.5Ge0.5Se4_kesterite,2.7187498918834763e-08,2.1750000200881914e-07,0.0,0.0,True
Na0.5Rb0.5Cu1Mg0.5Ba0.5Sn0.5Ge0.5Se4_stannite,5.703124950073857e-08,4.562500066640496e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu1Mg0.5Zn0.5Sn1S4_stannite,3.875000009756491e-08,3.1000000433323294e-07,0.0,0.0,True
Na0.5Rb0.5Cu1Mg1Ge1S4_stannite,6.59375003486673e-08,5.274999992366247e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu1Mg1Ge1Se4_stannite,6.359375026576686e-08,5.087499985734212e-07,0.0,0.0,True
Na0.5Rb0.5Cu1Mg1Ge1Te4_kesterite,7.499999998827889e-08,5.999999999062311e-07,0.0,0.016899999999999693,False
Na0.5Rb0.5Cu1Mg1Ge1Te4_stannite,3.9531249385049705e-08,3.1624999508039764e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu1Mg1Sn1S4_kesterite,3.3281249312011596e-08,2.6624999804880645e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu1Mg1Sn1S4_stannite,4.171874978808887e-08,3.3375000185742465e-07,3.333333253863202e-08,0.0,True
Na0.5Rb0.5Cu1Mg1Sn1Se4_kesterite,1.0156249619086566e-08,8.12500005054062e-08,3.333333342681044e-08,,False
Na0.5Rb0.5Cu1Mg1Sn1Se4_stannite,5.5781249397313104e-08,4.462499987312185e-07,3.333333431498886e-08,0.0,True
Na0.5Rb0.5Cu1Mg1Sn1Te4_stannite,3.25000000245268e-08,2.600000001962144e-07,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu1Mg1Zr1S4_kesterite,1.4062499165135023e-08,1.1249999687379386e-07,3.333333298272123e-08,0.0,True
Na0.5Rb0.5Cu1Mg1Zr1S4_stannite,8.750000279889036e-09,6.999999868639861e-08,3.333333342681044e-08,0.0,True
Na0.5Rb0.5Cu1Mg1Zr1Se4_kesterite,6.093749060909204e-09,4.874999603998731e-08,0.0,0.0,True
Na0.5Rb0.5Cu1Mg1Zr1Se4_stannite,2.343749949673679e-08,1.87499999526608e-07,8.881784197001252e-16,0.0,True
Na0.5Rb0.5Cu1Mg1Zr1Te4_stannite,8.906249515661102e-09,7.12499996780025e-08,0.0,,False
Na0.5Rb0.5Cu1Sr0.5Ba0.5Sn1S3Se1_stannite,5.531249946955086e-08,4.4249999575640686e-07,0.0,0.0,True
